Lead_ID,Lead_Source,Industry,Company_Size,Budget,Interaction_Count,Response_Time,Location,Engagement_Score,Previous_Contact_History,Conversion_Probability_True,Conversion_Status,Lead_Value_Score,Interaction_Velocity,Engagement_Per_Interaction,High_Intent_Lead
LEAD3471,Website,Tech,Small,14100.0,8,5.9,Europe,91,3,0.8695,1,12831.0,1.1594202898550725,10.11111111111111,0
LEAD3472,LinkedIn,Tech,Medium,22400.0,7,3.3,Asia-Pacific,96,0,0.9485,1,21504.0,1.627906976744186,12.0,0
LEAD3473,Cold Call,Finance,Small,44000.0,2,29.0,Europe,49,2,0.074,0,21560.0,0.06666666666666667,16.333333333333332,0
LEAD3474,Cold Call,Tech,Small,16900.0,5,9.3,Europe,32,0,0.0859,0,5408.0,0.48543689320388345,5.333333333333333,0
LEAD3475,LinkedIn,Education,Small,11400.0,7,2.8,South America,49,0,0.4208,1,5586.0,1.842105263157895,6.125,0
LEAD3476,LinkedIn,Retail,Small,42400.0,8,13.4,Europe,57,0,0.4939,1,24168.0,0.5555555555555556,6.333333333333333,0
LEAD3477,Referral,Tech,Small,9400.0,7,19.6,Europe,100,2,0.9573,1,9400.0,0.3398058252427184,12.5,0
LEAD3478,Email,Retail,Medium,3700.0,5,17.2,North America,48,1,0.3005,0,1776.0,0.27472527472527475,8.0,0
LEAD3479,Email,Retail,Small,13800.0,5,11.1,Europe,61,0,0.5628,1,8418.0,0.4132231404958678,10.166666666666666,0
LEAD3480,Email,Manufacturing,Large,32800.0,11,8.9,Europe,41,1,0.6925,1,13448.0,1.1111111111111112,3.4166666666666665,0
LEAD3481,Website,Tech,Medium,2600.0,6,18.1,North America,48,0,0.57,0,1248.0,0.31413612565445026,6.857142857142857,0
LEAD3482,Email,Tech,Small,19600.0,9,14.9,Middle East,31,1,0.3638,0,6076.0,0.5660377358490566,3.1,0
LEAD3483,Website,Manufacturing,Medium,20100.0,9,10.3,South America,26,0,0.511,0,5226.0,0.7964601769911503,2.6,0
LEAD3484,LinkedIn,Manufacturing,Small,54800.0,4,13.0,Asia-Pacific,82,0,0.7388,0,44936.0,0.2857142857142857,16.4,0
LEAD3485,Email,Retail,Medium,8800.0,7,2.3,Europe,76,1,0.8116,1,6688.0,2.121212121212121,9.5,0
LEAD3486,Email,Retail,Large,8500.0,8,0.3,Europe,48,1,0.6647,0,4080.0,6.153846153846153,5.333333333333333,0
LEAD3487,Email,Tech,Medium,13600.0,7,32.2,North America,76,1,0.6297,0,10336.0,0.2108433734939759,9.5,0
LEAD3488,Website,Healthcare,Medium,10800.0,6,33.0,North America,29,1,0.1628,0,3132.0,0.17647058823529413,4.142857142857143,0
LEAD3489,Website,Tech,Small,28700.0,7,18.7,Asia-Pacific,52,0,0.5005,1,14924.0,0.3553299492385787,6.5,0
LEAD3490,Email,Tech,Small,22500.0,3,5.7,Europe,58,1,0.3115,0,13050.0,0.44776119402985076,14.5,0
LEAD3491,Website,Education,Large,30500.0,5,2.1,South America,80,0,0.8333,1,24400.0,1.6129032258064515,13.333333333333334,0
LEAD3492,Cold Call,Tech,Small,36300.0,5,5.4,North America,59,0,0.3361,0,21417.0,0.78125,9.833333333333334,0
LEAD3493,LinkedIn,Finance,Small,53300.0,3,15.6,Europe,66,1,0.5924,1,35178.0,0.18072289156626503,16.5,0
LEAD3494,LinkedIn,Manufacturing,Small,13300.0,4,5.0,Europe,46,1,0.3234,0,6118.0,0.6666666666666666,9.2,0
LEAD3495,Cold Call,Tech,Medium,85600.0,6,19.2,Europe,60,2,0.5115,0,51360.0,0.297029702970297,8.571428571428571,0
LEAD3496,Website,Manufacturing,Small,6900.0,6,13.5,South America,80,1,0.6329,1,5520.0,0.41379310344827586,11.428571428571429,0
LEAD3497,LinkedIn,Manufacturing,Large,27100.0,6,12.0,Middle East,23,2,0.2569,0,6233.0,0.46153846153846156,3.2857142857142856,0
LEAD3498,LinkedIn,Healthcare,Small,17300.0,9,32.1,North America,78,1,0.7261,1,13494.0,0.2719033232628399,7.8,0
LEAD3499,Website,Tech,Small,36000.0,4,27.0,North America,51,1,0.5383,1,18360.0,0.14285714285714285,10.2,0
LEAD3500,Cold Call,Finance,Medium,15000.0,4,15.0,North America,27,0,0.0596,0,4050.0,0.25,5.4,0
LEAD3501,Website,Finance,Small,32600.0,6,2.8,Asia-Pacific,50,1,0.8751,1,16300.0,1.5789473684210527,7.142857142857143,0
LEAD3502,LinkedIn,Finance,Medium,55200.0,2,33.6,North America,81,1,0.4833,0,44712.0,0.057803468208092484,27.0,0
LEAD3503,Referral,Tech,Small,28400.0,6,3.2,Asia-Pacific,45,1,0.8693,1,12780.0,1.4285714285714286,6.428571428571429,0
LEAD3504,Website,Manufacturing,Small,31900.0,6,5.7,Europe,61,0,0.5053,0,19459.0,0.8955223880597015,8.714285714285714,0
LEAD3505,LinkedIn,Tech,Small,3400.0,4,21.1,Europe,23,0,0.1577,0,782.0,0.18099547511312217,4.6,0
LEAD3506,Cold Call,Retail,Large,6600.0,5,2.9,Asia-Pacific,18,0,0.2317,0,1188.0,1.2820512820512822,3.0,0
LEAD3507,Referral,Tech,Medium,75200.0,6,12.3,Europe,33,0,0.8202,1,24816.0,0.45112781954887216,4.714285714285714,0
LEAD3508,Email,Healthcare,Medium,25600.0,5,7.4,Europe,75,0,0.4852,0,19200.0,0.5952380952380952,12.5,0
LEAD3509,LinkedIn,Manufacturing,Small,18500.0,9,11.8,North America,54,2,0.5457,0,9990.0,0.703125,5.4,0
LEAD3510,Website,Tech,Medium,11100.0,4,38.2,Europe,77,2,0.9126,1,8547.0,0.1020408163265306,15.4,0
LEAD3511,Website,Tech,Small,2900.0,6,19.9,Europe,78,2,0.7271,1,2262.0,0.28708133971291866,11.142857142857142,0
LEAD3512,Website,Retail,Large,11200.0,8,4.3,Europe,40,1,0.6857,1,4480.0,1.509433962264151,4.444444444444445,0
LEAD3513,Referral,Retail,Medium,15800.0,9,0.8,South America,86,1,0.9922,1,13588.0,5.0,8.6,1
LEAD3514,LinkedIn,Retail,Medium,6800.0,6,41.1,South America,44,2,0.3768,1,2992.0,0.14251781472684086,6.285714285714286,0
LEAD3515,LinkedIn,Finance,Small,5800.0,2,10.7,Asia-Pacific,75,0,0.149,0,4350.0,0.17094017094017094,25.0,0
LEAD3516,Referral,Tech,Medium,16200.0,5,2.4,North America,74,0,0.9532,1,11988.0,1.4705882352941178,12.333333333333334,0
LEAD3517,Website,Manufacturing,Small,19600.0,4,11.9,Asia-Pacific,56,1,0.7529,0,10976.0,0.31007751937984496,11.2,0
LEAD3518,Email,Manufacturing,Large,7500.0,5,0.6,North America,56,1,0.7979,1,4200.0,3.125,9.333333333333334,0
LEAD3519,Website,Finance,Small,19700.0,5,2.6,North America,61,1,0.7128,1,12017.0,1.3888888888888888,10.166666666666666,0
LEAD3520,Website,Education,Small,48100.0,2,12.1,North America,57,0,0.177,0,27417.0,0.15267175572519084,19.0,0
LEAD3521,Website,Finance,Small,14800.0,4,6.3,North America,47,1,0.5071,1,6956.0,0.547945205479452,9.4,0
LEAD3522,Email,Finance,Small,41000.0,11,4.8,North America,45,1,0.5791,0,18450.0,1.896551724137931,3.75,0
LEAD3523,Website,Tech,Small,54400.0,3,12.9,Europe,47,0,0.5974,0,25568.0,0.2158273381294964,11.75,0
LEAD3524,Website,Finance,Large,3900.0,5,24.3,Middle East,79,1,0.7183,0,3081.0,0.1976284584980237,13.166666666666666,0
LEAD3525,Website,Healthcare,Medium,4000.0,6,13.7,North America,23,1,0.3737,0,920.0,0.40816326530612246,3.2857142857142856,0
LEAD3526,Website,Tech,Large,14900.0,9,7.6,South America,45,0,0.5235,0,6705.0,1.0465116279069768,4.5,0
LEAD3527,Referral,Finance,Medium,19700.0,5,13.0,North America,48,0,0.5865,1,9456.0,0.35714285714285715,8.0,0
LEAD3528,LinkedIn,Retail,Small,13100.0,3,14.4,North America,50,1,0.1968,1,6550.0,0.19480519480519481,12.5,0
LEAD3529,Referral,Retail,Medium,9900.0,3,18.0,Europe,61,2,0.7024,1,6039.0,0.15789473684210525,15.25,0
LEAD3530,Email,Healthcare,Small,22500.0,6,4.5,Asia-Pacific,28,1,0.2213,0,6300.0,1.0909090909090908,4.0,0
LEAD3531,Website,Manufacturing,Large,2000.0,5,1.6,North America,76,0,0.8395,1,1520.0,1.923076923076923,12.666666666666666,1
LEAD3532,LinkedIn,Tech,Small,70900.0,5,13.8,North America,73,1,0.7697,1,51757.0,0.33783783783783783,12.166666666666666,0
LEAD3533,Website,Healthcare,Small,7300.0,8,1.6,Europe,68,0,0.8135,0,4964.0,3.0769230769230766,7.555555555555555,0
LEAD3534,Website,Retail,Small,51800.0,6,7.5,North America,51,0,0.4535,1,26418.0,0.7058823529411765,7.285714285714286,0
LEAD3535,Website,Healthcare,Small,4300.0,4,3.2,Asia-Pacific,40,1,0.4052,1,1720.0,0.9523809523809523,8.0,0
LEAD3536,Website,Finance,Small,7400.0,3,4.9,Europe,48,1,0.1634,0,3552.0,0.5084745762711864,12.0,0
LEAD3537,Website,Tech,Small,7400.0,5,7.7,North America,56,0,0.6725,1,4144.0,0.574712643678161,9.333333333333334,0
LEAD3538,Email,Education,Medium,113200.0,6,27.3,South America,68,0,0.3081,0,76976.0,0.21201413427561838,9.714285714285714,0
LEAD3539,Cold Call,Finance,Medium,2100.0,5,13.8,North America,53,0,0.184,0,1113.0,0.33783783783783783,8.833333333333334,0
LEAD3540,Website,Education,Small,22400.0,4,2.4,Asia-Pacific,62,2,0.8214,1,13888.0,1.1764705882352942,12.4,0
LEAD3541,Website,Healthcare,Small,42800.0,6,25.5,Asia-Pacific,46,0,0.2771,0,19688.0,0.22641509433962265,6.571428571428571,0
LEAD3542,LinkedIn,Retail,Large,24300.0,5,8.4,Middle East,61,0,0.7328,0,14823.0,0.5319148936170213,10.166666666666666,0
LEAD3543,Website,Education,Small,11000.0,8,2.8,Europe,50,2,0.5955,1,5500.0,2.1052631578947367,5.555555555555555,0
LEAD3544,Website,Retail,Large,65500.0,9,9.1,Europe,60,0,0.8856,1,39300.0,0.8910891089108911,6.0,0
LEAD3545,LinkedIn,Finance,Small,46800.0,6,2.6,North America,20,0,0.3636,0,9360.0,1.6666666666666665,2.857142857142857,0
LEAD3546,Website,Healthcare,Medium,13400.0,4,5.6,Asia-Pacific,65,0,0.6811,1,8710.0,0.6060606060606061,13.0,0
LEAD3547,Website,Education,Medium,19000.0,8,19.7,Europe,66,0,0.6894,1,12540.0,0.3864734299516908,7.333333333333333,0
LEAD3548,Email,Finance,Medium,70500.0,9,13.0,Europe,66,1,0.838,0,46530.0,0.6428571428571429,6.6,0
LEAD3549,Website,Finance,Large,83000.0,8,7.9,South America,35,0,0.6668,1,29050.0,0.898876404494382,3.888888888888889,0
LEAD3550,Email,Tech,Small,14000.0,7,3.2,North America,41,0,0.1455,0,5740.0,1.6666666666666665,5.125,0
LEAD3551,LinkedIn,Manufacturing,Small,39600.0,7,4.1,South America,38,4,0.2364,1,15048.0,1.3725490196078431,4.75,0
LEAD3552,Website,Tech,Medium,9200.0,2,46.0,South America,62,0,0.3058,0,5704.0,0.0425531914893617,20.666666666666668,0
LEAD3553,Email,Healthcare,Medium,11300.0,4,5.1,Europe,68,1,0.5438,0,7684.0,0.6557377049180328,13.6,0
LEAD3554,Email,Finance,Small,5600.0,4,11.6,Europe,41,2,0.2465,1,2296.0,0.31746031746031744,8.2,0
LEAD3555,Website,Finance,Medium,6700.0,5,8.4,North America,81,2,0.8199,1,5427.0,0.5319148936170213,13.5,0
LEAD3556,Cold Call,Retail,Small,23400.0,3,0.4,Middle East,81,0,0.6284,0,18954.0,2.142857142857143,20.25,1
LEAD3557,Website,Tech,Small,16300.0,11,34.8,North America,58,3,0.6556,1,9454.0,0.30726256983240224,4.833333333333333,0
LEAD3558,Email,Healthcare,Medium,7300.0,5,1.2,Europe,62,1,0.749,1,4526.0,2.2727272727272725,10.333333333333334,0
LEAD3559,Website,Retail,Small,12300.0,5,13.0,Asia-Pacific,21,1,0.1573,1,2583.0,0.35714285714285715,3.5,0
LEAD3560,Email,Education,Medium,11300.0,8,20.1,Middle East,44,1,0.3414,1,4972.0,0.3791469194312796,4.888888888888889,0
LEAD3561,Website,Tech,Small,89400.0,4,16.7,Asia-Pacific,30,0,0.4708,1,26820.0,0.22598870056497175,6.0,0
LEAD3562,LinkedIn,Education,Small,40400.0,5,20.0,Europe,37,0,0.3078,0,14948.0,0.23809523809523808,6.166666666666667,0
LEAD3563,Website,Retail,Medium,11800.0,6,16.3,North America,65,1,0.5768,0,7670.0,0.3468208092485549,9.285714285714286,0
LEAD3564,Email,Education,Medium,51000.0,8,7.2,North America,70,0,0.7743,1,35700.0,0.9756097560975611,7.777777777777778,0
LEAD3565,Email,Finance,Small,10400.0,7,27.3,North America,71,1,0.3384,0,7384.0,0.24734982332155475,8.875,0
LEAD3566,Cold Call,Healthcare,Small,24000.0,5,29.3,South America,60,0,0.1657,0,14400.0,0.16501650165016502,10.0,0
LEAD3567,Email,Manufacturing,Small,70000.0,5,7.0,Asia-Pacific,65,1,0.8232,1,45500.0,0.625,10.833333333333334,0
LEAD3568,Cold Call,Education,Small,11900.0,7,8.1,Asia-Pacific,23,0,0.0367,0,2737.0,0.7692307692307693,2.875,0
LEAD3569,LinkedIn,Finance,Large,24800.0,3,8.1,Asia-Pacific,29,0,0.1999,0,7192.0,0.32967032967032966,7.25,0
LEAD3570,LinkedIn,Tech,Large,9000.0,4,4.0,Europe,51,1,0.7484,1,4590.0,0.8,10.2,0
LEAD3571,Website,Finance,Small,8200.0,7,1.6,North America,67,0,0.7675,1,5494.0,2.692307692307692,8.375,0
LEAD3572,Email,Finance,Small,19100.0,3,3.7,North America,46,1,0.4536,0,8786.0,0.6382978723404255,11.5,0
LEAD3573,LinkedIn,Tech,Large,79500.0,5,22.4,North America,28,1,0.5156,0,22260.0,0.2136752136752137,4.666666666666667,0
LEAD3574,Referral,Tech,Medium,14100.0,5,9.5,Asia-Pacific,41,0,0.6764,1,5781.0,0.47619047619047616,6.833333333333333,0
LEAD3575,LinkedIn,Education,Medium,57500.0,7,22.9,North America,36,0,0.4404,1,20700.0,0.29288702928870297,4.5,0
LEAD3576,Email,Tech,Medium,51200.0,6,16.5,Asia-Pacific,21,0,0.145,0,10752.0,0.34285714285714286,3.0,0
LEAD3577,Website,Retail,Small,7900.0,5,5.2,Asia-Pacific,99,1,0.8729,1,7821.0,0.8064516129032258,16.5,0
LEAD3578,Email,Tech,Small,12300.0,6,2.6,Europe,80,2,0.7736,1,9840.0,1.6666666666666665,11.428571428571429,0
LEAD3579,Cold Call,Finance,Large,22600.0,10,10.2,North America,15,0,0.1251,0,3390.0,0.8928571428571429,1.3636363636363635,0
LEAD3580,Email,Tech,Medium,16600.0,10,33.1,North America,17,0,0.0944,0,2822.0,0.29325513196480935,1.5454545454545454,0
LEAD3581,Email,Tech,Small,4000.0,9,22.0,North America,39,0,0.1791,0,1560.0,0.391304347826087,3.9,0
LEAD3582,LinkedIn,Retail,Small,103300.0,8,17.4,Asia-Pacific,25,0,0.1458,0,25825.0,0.4347826086956522,2.7777777777777777,0
LEAD3583,Email,Education,Small,29900.0,7,17.4,North America,100,3,0.7515,1,29900.0,0.3804347826086957,12.5,0
LEAD3584,LinkedIn,Tech,Medium,13500.0,6,9.1,Asia-Pacific,39,0,0.4464,0,5265.0,0.594059405940594,5.571428571428571,0
LEAD3585,Email,Finance,Small,21300.0,4,2.3,Asia-Pacific,62,0,0.7,1,13206.0,1.2121212121212122,12.4,0
LEAD3586,Website,Finance,Small,3800.0,5,4.1,North America,45,1,0.3102,0,1710.0,0.9803921568627452,7.5,0
LEAD3587,Email,Education,Large,15700.0,7,10.4,Asia-Pacific,32,1,0.2988,0,5024.0,0.6140350877192983,4.0,0
LEAD3588,LinkedIn,Retail,Small,55400.0,3,4.7,Asia-Pacific,76,1,0.5888,1,42104.0,0.5263157894736842,19.0,0
LEAD3589,Website,Healthcare,Small,47400.0,6,18.4,Asia-Pacific,68,1,0.7812,1,32232.0,0.30927835051546393,9.714285714285714,0
LEAD3590,Website,Retail,Small,10200.0,3,5.7,North America,54,1,0.3207,0,5508.0,0.44776119402985076,13.5,0
LEAD3591,Referral,Education,Small,17200.0,1,1.6,North America,100,1,0.8008,1,17200.0,0.3846153846153846,50.0,1
LEAD3592,Website,Tech,Small,25900.0,10,18.4,North America,60,0,0.6967,0,15540.0,0.5154639175257733,5.454545454545454,0
LEAD3593,Email,Finance,Large,10300.0,3,14.5,North America,46,0,0.2023,1,4738.0,0.1935483870967742,11.5,0
LEAD3594,Email,Manufacturing,Large,3300.0,7,3.6,Asia-Pacific,93,2,0.9163,1,3069.0,1.5217391304347827,11.625,0
LEAD3595,Email,Retail,Small,16100.0,6,47.7,Asia-Pacific,63,0,0.3887,0,10143.0,0.12320328542094455,9.0,0
LEAD3596,Cold Call,Healthcare,Small,20400.0,7,6.3,South America,88,1,0.5615,0,17952.0,0.9589041095890412,11.0,0
LEAD3597,Website,Healthcare,Medium,2100.0,8,13.8,North America,54,1,0.6465,1,1134.0,0.5405405405405405,6.0,0
LEAD3598,Email,Finance,Small,4000.0,7,29.1,North America,1,1,0.0395,0,40.0,0.23255813953488372,0.125,0
LEAD3599,Email,Healthcare,Small,6600.0,5,2.1,Asia-Pacific,24,1,0.2824,1,1584.0,1.6129032258064515,4.0,0
LEAD3600,Cold Call,Retail,Large,10600.0,6,25.4,North America,77,1,0.439,0,8162.0,0.2272727272727273,11.0,0
LEAD3601,Website,Finance,Small,17600.0,8,14.7,North America,43,2,0.6516,1,7568.0,0.5095541401273885,4.777777777777778,0
LEAD3602,Email,Retail,Small,9000.0,5,2.3,Europe,60,0,0.4931,1,5400.0,1.5151515151515151,10.0,0
LEAD3603,Website,Education,Small,8500.0,3,13.2,North America,78,1,0.5091,1,6630.0,0.21126760563380284,19.5,0
LEAD3604,Website,Tech,Small,42700.0,6,25.0,Europe,59,1,0.5209,1,25193.0,0.23076923076923078,8.428571428571429,0
LEAD3605,Website,Finance,Small,5100.0,7,19.4,North America,38,1,0.2536,1,1938.0,0.3431372549019608,4.75,0
LEAD3606,Website,Finance,Small,15700.0,7,17.3,Europe,55,2,0.482,1,8635.0,0.3825136612021858,6.875,0
LEAD3607,LinkedIn,Retail,Small,63100.0,5,2.2,Asia-Pacific,57,1,0.4923,0,35967.0,1.5625,9.5,0
LEAD3608,Website,Tech,Medium,21600.0,3,2.6,North America,47,0,0.6642,1,10152.0,0.8333333333333333,11.75,0
LEAD3609,LinkedIn,Healthcare,Small,27300.0,6,9.6,Middle East,27,2,0.4385,0,7371.0,0.5660377358490566,3.857142857142857,0
LEAD3610,Referral,Education,Small,13300.0,6,10.5,Europe,48,1,0.7418,0,6384.0,0.5217391304347826,6.857142857142857,0
LEAD3611,Email,Finance,Medium,2400.0,6,34.6,South America,53,1,0.2679,0,1272.0,0.16853932584269662,7.571428571428571,0
LEAD3612,Website,Manufacturing,Large,22800.0,3,7.7,North America,26,1,0.3085,1,5928.0,0.3448275862068966,6.5,0
LEAD3613,Email,Manufacturing,Small,22000.0,7,4.4,Europe,37,0,0.2771,1,8140.0,1.2962962962962963,4.625,0
LEAD3614,LinkedIn,Tech,Small,4300.0,5,2.6,Europe,41,1,0.3915,1,1763.0,1.3888888888888888,6.833333333333333,0
LEAD3615,Email,Tech,Small,14400.0,2,0.8,Asia-Pacific,18,0,0.114,0,2592.0,1.1111111111111112,6.0,0
LEAD3616,Website,Manufacturing,Medium,51400.0,6,1.0,Europe,58,2,0.9142,0,29812.0,3.0,8.285714285714286,0
LEAD3617,Email,Manufacturing,Small,6600.0,9,10.3,Europe,60,1,0.4695,0,3960.0,0.7964601769911503,6.0,0
LEAD3618,LinkedIn,Tech,Small,14400.0,9,2.4,South America,44,0,0.5683,1,6336.0,2.6470588235294117,4.4,0
LEAD3619,LinkedIn,Tech,Small,14400.0,6,23.0,North America,28,0,0.3261,0,4032.0,0.25,4.0,0
LEAD3620,Website,Tech,Small,35300.0,8,11.0,North America,63,0,0.6652,1,22239.0,0.6666666666666666,7.0,0
LEAD3621,Cold Call,Manufacturing,Small,36800.0,9,24.1,Europe,66,1,0.5629,0,24288.0,0.3585657370517928,6.6,0
LEAD3622,Website,Tech,Small,30500.0,2,6.8,Europe,57,0,0.5278,0,17385.0,0.25641025641025644,19.0,0
LEAD3623,Website,Healthcare,Medium,11100.0,5,11.0,Europe,56,1,0.653,0,6216.0,0.4166666666666667,9.333333333333334,0
LEAD3624,LinkedIn,Education,Medium,3500.0,6,9.0,Europe,67,0,0.6411,1,2345.0,0.6,9.571428571428571,0
LEAD3625,Website,Tech,Small,10600.0,2,48.0,Middle East,53,2,0.2287,0,5618.0,0.04081632653061224,17.666666666666668,0
LEAD3626,Website,Healthcare,Small,24800.0,8,19.2,Asia-Pacific,37,0,0.4063,1,9176.0,0.39603960396039606,4.111111111111111,0
LEAD3627,Website,Tech,Small,26300.0,4,11.0,North America,54,1,0.8158,1,14202.0,0.3333333333333333,10.8,0
LEAD3628,LinkedIn,Education,Small,69000.0,4,11.3,North America,47,0,0.392,0,32430.0,0.3252032520325203,9.4,0
LEAD3629,LinkedIn,Tech,Large,14100.0,4,3.5,Middle East,54,0,0.6872,0,7614.0,0.8888888888888888,10.8,0
LEAD3630,Cold Call,Retail,Large,22000.0,10,16.0,Asia-Pacific,73,0,0.6187,1,16060.0,0.5882352941176471,6.636363636363637,0
LEAD3631,LinkedIn,Retail,Small,17500.0,5,48.0,South America,31,1,0.302,1,5425.0,0.10204081632653061,5.166666666666667,0
LEAD3632,Website,Tech,Small,5300.0,4,1.8,North America,59,2,0.7633,1,3127.0,1.4285714285714286,11.8,0
LEAD3633,Email,Tech,Small,14400.0,2,12.3,Asia-Pacific,30,0,0.0893,0,4320.0,0.15037593984962405,10.0,0
LEAD3634,Email,Finance,Medium,17700.0,6,8.9,Asia-Pacific,37,1,0.3462,1,6549.0,0.6060606060606061,5.285714285714286,0
LEAD3635,Website,Tech,Medium,62200.0,5,22.9,North America,86,0,0.899,1,53492.0,0.2092050209205021,14.333333333333334,0
LEAD3636,Email,Education,Medium,11100.0,6,0.1,Europe,64,1,0.6917,0,7104.0,5.454545454545454,9.142857142857142,0
LEAD3637,LinkedIn,Education,Medium,80300.0,9,1.9,Europe,58,1,0.7762,1,46574.0,3.103448275862069,5.8,0
LEAD3638,Website,Finance,Small,17600.0,3,0.6,Europe,22,1,0.3088,1,3872.0,1.875,5.5,0
LEAD3639,Website,Healthcare,Medium,7600.0,3,2.2,Asia-Pacific,50,1,0.5369,0,3800.0,0.9375,12.5,0
LEAD3640,Website,Healthcare,Medium,6300.0,3,14.9,Asia-Pacific,14,2,0.1751,0,882.0,0.18867924528301885,3.5,0
LEAD3641,Website,Education,Medium,5100.0,2,1.9,South America,56,0,0.3605,1,2856.0,0.6896551724137931,18.666666666666668,0
LEAD3642,LinkedIn,Finance,Small,14100.0,9,11.8,Asia-Pacific,30,1,0.5005,1,4230.0,0.703125,3.0,0
LEAD3643,Email,Tech,Medium,2400.0,12,24.4,Europe,66,1,0.4785,1,1584.0,0.4724409448818898,5.076923076923077,0
LEAD3644,Email,Tech,Medium,13800.0,3,0.5,North America,58,0,0.625,0,8004.0,2.0,14.5,0
LEAD3645,LinkedIn,Healthcare,Medium,91100.0,4,0.4,Asia-Pacific,31,0,0.783,1,28241.0,2.857142857142857,6.2,0
LEAD3646,Website,Finance,Medium,24200.0,3,48.0,Europe,63,1,0.3639,0,15246.0,0.061224489795918366,15.75,0
LEAD3647,Email,Finance,Medium,30500.0,8,13.5,North America,97,1,0.9277,1,29585.0,0.5517241379310345,10.777777777777779,0
LEAD3648,Email,Tech,Medium,4500.0,10,1.9,Europe,51,1,0.6698,1,2295.0,3.4482758620689657,4.636363636363637,0
LEAD3649,Email,Retail,Medium,14800.0,5,4.5,North America,73,0,0.6507,1,10804.0,0.9090909090909091,12.166666666666666,0
LEAD3650,Referral,Tech,Medium,8700.0,5,48.0,Asia-Pacific,13,0,0.0916,0,1131.0,0.10204081632653061,2.1666666666666665,0
LEAD3651,LinkedIn,Tech,Small,46900.0,6,3.2,North America,64,2,0.6936,1,30016.0,1.4285714285714286,9.142857142857142,0
LEAD3652,Email,Finance,Small,6000.0,3,16.9,North America,44,2,0.1823,0,2640.0,0.1675977653631285,11.0,0
LEAD3653,LinkedIn,Tech,Small,14300.0,8,3.4,Middle East,50,1,0.6097,0,7150.0,1.8181818181818181,5.555555555555555,0
LEAD3654,Website,Healthcare,Medium,19700.0,5,6.2,Asia-Pacific,67,1,0.7403,1,13199.0,0.6944444444444444,11.166666666666666,0
LEAD3655,Website,Finance,Medium,16400.0,7,25.6,Asia-Pacific,50,1,0.6312,0,8200.0,0.2631578947368421,6.25,0
LEAD3656,Website,Finance,Large,37500.0,6,0.4,Europe,23,1,0.8188,1,8625.0,4.285714285714286,3.2857142857142856,0
LEAD3657,Website,Healthcare,Small,7300.0,6,4.5,Asia-Pacific,86,1,0.9298,1,6278.0,1.0909090909090908,12.285714285714286,0
LEAD3658,Email,Tech,Small,11500.0,3,8.1,Asia-Pacific,26,2,0.0969,0,2990.0,0.32967032967032966,6.5,0
LEAD3659,Cold Call,Tech,Small,33400.0,7,11.9,Europe,38,1,0.1919,0,12692.0,0.5426356589147286,4.75,0
LEAD3660,LinkedIn,Education,Small,17000.0,9,0.4,Middle East,58,1,0.823,0,9860.0,6.428571428571429,5.8,0
LEAD3661,Email,Finance,Medium,12300.0,6,6.4,North America,58,0,0.3798,0,7134.0,0.8108108108108107,8.285714285714286,0
LEAD3662,Email,Finance,Small,2600.0,4,5.2,Middle East,64,3,0.4502,0,1664.0,0.6451612903225806,12.8,0
LEAD3663,Website,Tech,Medium,30000.0,6,0.4,Europe,58,1,0.8537,0,17400.0,4.285714285714286,8.285714285714286,0
LEAD3664,Website,Finance,Medium,73600.0,10,5.4,Europe,78,2,0.9486,1,57408.0,1.5625,7.090909090909091,0
LEAD3665,Email,Healthcare,Small,21400.0,3,32.3,North America,65,1,0.2468,0,13910.0,0.0900900900900901,16.25,0
LEAD3666,Email,Healthcare,Large,40800.0,8,4.0,Europe,31,0,0.4457,0,12648.0,1.6,3.4444444444444446,0
LEAD3667,LinkedIn,Retail,Small,16500.0,5,10.7,Europe,3,1,0.0893,0,495.0,0.4273504273504274,0.5,0
LEAD3668,Website,Tech,Small,7300.0,8,4.3,Middle East,58,2,0.7523,1,4234.0,1.509433962264151,6.444444444444445,0
LEAD3669,Website,Tech,Large,2300.0,9,1.5,Middle East,84,0,0.9425,1,1932.0,3.6,8.4,1
LEAD3670,Email,Education,Large,23200.0,4,4.2,Middle East,30,2,0.1969,0,6960.0,0.7692307692307692,6.0,0
LEAD3671,Website,Manufacturing,Small,15600.0,4,7.7,North America,34,1,0.3629,1,5304.0,0.4597701149425288,6.8,0
LEAD3672,Website,Tech,Small,32500.0,8,4.3,Middle East,62,0,0.7793,1,20150.0,1.509433962264151,6.888888888888889,0
LEAD3673,Cold Call,Finance,Small,25700.0,7,11.8,Europe,65,0,0.3668,0,16705.0,0.546875,8.125,0
LEAD3674,Website,Tech,Small,90400.0,9,35.8,South America,77,0,0.863,1,69608.0,0.24456521739130438,7.7,0
LEAD3675,Cold Call,Tech,Large,16300.0,9,1.0,North America,88,0,0.9196,0,14344.0,4.5,8.8,1
LEAD3676,Website,Finance,Medium,13100.0,5,15.2,Europe,60,2,0.6007,0,7860.0,0.308641975308642,10.0,0
LEAD3677,Website,Tech,Small,8800.0,6,0.1,Middle East,36,1,0.6008,0,3168.0,5.454545454545454,5.142857142857143,0
LEAD3678,Email,Retail,Large,15000.0,7,0.1,Middle East,37,0,0.7182,0,5550.0,6.363636363636363,4.625,0
